# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 42
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R2
# Instrument ID: Hou
# Data supplier: piet Langeland
# Location name: hos Allan
# Position (lat, lon, elev(m)): 55.1599647718415, 10.9471711248898, 0
# Local timezone: CET
# Time Synchronization: 
# Moving / Stationary position: 
# Moving / Fixed look direction: 
# Number of channels: 1
# Filters per channel: 
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 5
# SQM serial number: 7107
# SQM hardware identity: B003BNCH
# SQM firmware version: 4-6-82
# SQM cover offset value: 
# SQM readout test ix (Information): i,00000004,00000006,00000082,00007107
# SQM readout test rx (Reading): r, 00.00m,0000558983Hz,0000000000c,0000000.000s, 029.6C
# SQM readout test cx (Calibration): c,00000019.94m,0000196.912s, 018.0C,00000008.71m, 018.0C
# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m
# DL time difference (seconds): 0
# DL retrieved at (UTC): 2024-09-05T10:48:51.973
# DL trigger seconds : 5
# DL trigger minutes : 5
# DL trigger threshold : 0
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.344
# UDM setting: DL binary retrieve
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2024-06-19T13:41:05.000;2024-06-19T15:41:05.000;19.6;4.88;11.59;1
2024-06-19T13:46:05.000;2024-06-19T15:46:05.000;19.6;4.88;9.95;1
2024-06-19T13:51:05.000;2024-06-19T15:51:05.000;19.6;4.88;9.99;1
2024-06-19T13:56:05.000;2024-06-19T15:56:05.000;19.6;4.88;9.98;1
2024-06-19T14:01:05.000;2024-06-19T16:01:05.000;19.6;4.88;11.34;1
2024-06-19T14:06:05.000;2024-06-19T16:06:05.000;19.6;4.88;10.25;1
2024-06-19T14:11:05.000;2024-06-19T16:11:05.000;19.6;4.88;11.34;1
2024-06-19T14:16:05.000;2024-06-19T16:16:05.000;19.9;4.88;10.65;1
2024-06-19T14:21:05.000;2024-06-19T16:21:05.000;19.9;4.88;10.58;1
2024-06-19T14:26:05.000;2024-06-19T16:26:05.000;19.9;4.88;11.34;1
2024-06-19T14:31:05.000;2024-06-19T16:31:05.000;19.9;4.88;10.70;1
2024-06-19T14:36:05.000;2024-06-19T16:36:05.000;19.9;4.88;10.61;1
2024-06-19T14:41:05.000;2024-06-19T16:41:05.000;19.9;4.88;10.83;1
2024-06-19T14:46:05.000;2024-06-19T16:46:05.000;19.9;4.88;10.72;1
2024-06-19T14:51:05.000;2024-06-19T16:51:05.000;19.9;4.88;11.22;1
2024-06-19T14:56:05.000;2024-06-19T16:56:05.000;20.3;4.88;11.35;1
2024-06-19T15:01:05.000;2024-06-19T17:01:05.000;20.3;4.88;11.00;1
2024-06-19T15:06:05.000;2024-06-19T17:06:05.000;20.3;4.88;11.27;1
2024-06-19T15:11:05.000;2024-06-19T17:11:05.000;20.3;4.88;11.31;1
2024-06-19T15:16:05.000;2024-06-19T17:16:05.000;20.3;4.88;13.38;1
2024-06-19T15:21:05.000;2024-06-19T17:21:05.000;20.3;4.88;13.83;1
2024-06-19T15:26:05.000;2024-06-19T17:26:05.000;19.9;4.88;14.05;1
2024-06-19T15:31:05.000;2024-06-19T17:31:05.000;19.9;4.88;14.11;1
2024-06-19T15:36:05.000;2024-06-19T17:36:05.000;19.9;4.88;14.03;1
2024-06-19T15:41:05.000;2024-06-19T17:41:05.000;19.6;4.88;14.01;1
2024-06-19T15:46:05.000;2024-06-19T17:46:05.000;19.6;4.88;14.04;1
2024-06-19T15:51:05.000;2024-06-19T17:51:05.000;19.6;4.88;13.90;1
2024-06-19T15:56:05.000;2024-06-19T17:56:05.000;19.6;4.88;14.01;1
2024-06-19T16:01:05.000;2024-06-19T18:01:05.000;19.3;4.88;14.14;1
2024-06-19T16:06:05.000;2024-06-19T18:06:05.000;19.3;4.88;13.63;1
2024-06-19T16:11:05.000;2024-06-19T18:11:05.000;19.3;4.88;9.46;1
2024-06-19T16:16:05.000;2024-06-19T18:16:05.000;19.3;4.88;9.89;1
2024-06-19T16:21:05.000;2024-06-19T18:21:05.000;19.3;4.88;9.92;1
2024-06-19T16:26:05.000;2024-06-19T18:26:05.000;19.3;4.88;9.94;1
2024-06-19T16:31:05.000;2024-06-19T18:31:05.000;19.0;4.88;9.97;1
2024-06-19T16:36:05.000;2024-06-19T18:36:05.000;19.0;4.88;9.97;1
2024-06-19T16:41:05.000;2024-06-19T18:41:05.000;19.0;4.88;10.02;1
2024-06-19T16:46:05.000;2024-06-19T18:46:05.000;19.0;4.88;10.23;1
2024-06-19T16:51:05.000;2024-06-19T18:51:05.000;19.0;4.88;9.55;1
2024-06-19T16:56:05.000;2024-06-19T18:56:05.000;19.0;4.88;10.22;1
2024-06-19T17:01:05.000;2024-06-19T19:01:05.000;19.0;4.88;9.27;1
2024-06-19T17:06:05.000;2024-06-19T19:06:05.000;18.6;4.88;10.25;1
2024-06-19T17:11:05.000;2024-06-19T19:11:05.000;19.0;4.88;9.90;1
2024-06-19T17:16:05.000;2024-06-19T19:16:05.000;18.6;4.88;10.06;1
2024-06-19T17:21:05.000;2024-06-19T19:21:05.000;18.6;4.88;10.24;1
2024-06-19T17:26:05.000;2024-06-19T19:26:05.000;18.6;4.88;10.26;1
2024-06-19T17:31:05.000;2024-06-19T19:31:05.000;18.6;4.88;10.29;1
2024-06-19T17:36:05.000;2024-06-19T19:36:05.000;18.6;4.88;10.32;1
2024-06-19T17:41:05.000;2024-06-19T19:41:05.000;18.6;4.88;10.35;1
2024-06-19T17:46:05.000;2024-06-19T19:46:05.000;18.6;4.88;10.37;1
2024-06-19T17:51:05.000;2024-06-19T19:51:05.000;18.6;4.88;10.40;1
2024-06-19T17:56:05.000;2024-06-19T19:56:05.000;18.6;4.88;9.84;1
2024-06-19T18:01:05.000;2024-06-19T20:01:05.000;18.6;4.88;11.32;1
2024-06-19T18:06:05.000;2024-06-19T20:06:05.000;18.6;4.88;10.45;1
2024-06-19T18:11:05.000;2024-06-19T20:11:05.000;18.6;4.88;10.15;1
2024-06-19T18:16:05.000;2024-06-19T20:16:05.000;18.6;4.88;13.23;1
2024-06-19T18:21:05.000;2024-06-19T20:21:05.000;18.3;4.88;12.92;1
2024-06-19T18:26:05.000;2024-06-19T20:26:05.000;18.3;4.88;10.18;1
2024-06-19T18:31:05.000;2024-06-19T20:31:05.000;18.3;4.88;10.18;1
2024-06-19T18:36:05.000;2024-06-19T20:36:05.000;18.3;4.88;10.48;1
2024-06-19T18:41:05.000;2024-06-19T20:41:05.000;18.3;4.88;10.36;1
2024-06-19T18:46:05.000;2024-06-19T20:46:05.000;18.3;4.88;11.06;1
2024-06-19T18:51:05.000;2024-06-19T20:51:05.000;18.3;4.88;11.16;1
2024-06-19T18:56:05.000;2024-06-19T20:56:05.000;18.3;4.88;10.69;1
2024-06-19T19:01:05.000;2024-06-19T21:01:05.000;18.0;4.88;11.15;1
2024-06-19T19:06:05.000;2024-06-19T21:06:05.000;18.0;4.88;11.03;1
2024-06-19T19:11:05.000;2024-06-19T21:11:05.000;18.0;4.88;6.66;1
2024-06-19T19:16:05.000;2024-06-19T21:16:05.000;17.7;4.88;6.84;1
2024-06-19T19:21:05.000;2024-06-19T21:21:05.000;17.4;4.88;7.02;1
2024-06-19T19:26:05.000;2024-06-19T21:26:05.000;16.7;4.88;7.16;1
2024-06-19T19:31:05.000;2024-06-19T21:31:05.000;15.7;4.88;7.31;1
2024-06-19T19:36:05.000;2024-06-19T21:36:05.000;15.7;4.88;7.49;1
2024-06-19T19:41:05.000;2024-06-19T21:41:05.000;14.8;4.88;7.68;1
2024-06-19T19:46:05.000;2024-06-19T21:46:05.000;14.1;4.88;7.87;1
2024-06-19T19:51:05.000;2024-06-19T21:51:05.000;13.8;4.88;8.28;1
2024-06-19T19:56:05.000;2024-06-19T21:56:05.000;13.5;4.88;8.54;1
2024-06-19T20:01:05.000;2024-06-19T22:01:05.000;13.5;4.88;11.50;1
2024-06-19T20:06:05.000;2024-06-19T22:06:05.000;13.2;4.88;11.85;1
2024-06-19T20:11:05.000;2024-06-19T22:11:05.000;13.2;4.88;12.26;1
2024-06-19T20:16:05.000;2024-06-19T22:16:05.000;13.5;4.88;12.70;1
2024-06-19T20:21:05.000;2024-06-19T22:21:05.000;13.5;4.88;13.19;1
2024-06-19T20:26:05.000;2024-06-19T22:26:05.000;13.8;4.88;13.73;1
2024-06-19T20:31:05.000;2024-06-19T22:31:05.000;14.1;4.88;14.28;1
2024-06-19T20:36:05.000;2024-06-19T22:36:05.000;14.1;4.88;14.82;1
2024-06-19T20:41:05.000;2024-06-19T22:41:05.000;14.5;4.88;15.36;1
2024-06-19T20:46:05.000;2024-06-19T22:46:05.000;14.5;4.88;15.88;1
2024-06-19T20:51:05.000;2024-06-19T22:51:05.000;14.8;4.88;16.40;1
2024-06-19T20:56:05.000;2024-06-19T22:56:05.000;14.8;4.88;16.90;1
2024-06-19T21:01:05.000;2024-06-19T23:01:05.000;14.8;4.88;17.83;1
2024-06-19T21:06:05.000;2024-06-19T23:06:05.000;15.1;4.88;17.81;1
2024-06-19T21:11:05.000;2024-06-19T23:11:05.000;15.1;4.88;18.22;1
2024-06-19T21:16:05.000;2024-06-19T23:16:05.000;15.4;4.88;18.64;1
2024-06-19T21:21:05.000;2024-06-19T23:21:05.000;15.4;4.88;19.03;1
2024-06-19T21:26:05.000;2024-06-19T23:26:05.000;15.7;4.88;19.40;1
2024-06-19T21:31:05.000;2024-06-19T23:31:05.000;16.1;4.88;19.73;1
2024-06-19T21:36:05.000;2024-06-19T23:36:05.000;16.1;4.88;20.03;1
2024-06-19T21:41:05.000;2024-06-19T23:41:05.000;16.4;4.88;20.30;1
2024-06-19T21:46:05.000;2024-06-19T23:46:05.000;16.4;4.88;20.56;1
2024-06-19T21:51:06.000;2024-06-19T23:51:06.000;16.7;4.88;20.80;1
2024-06-19T21:56:06.000;2024-06-19T23:56:06.000;16.7;4.88;21.02;1
2024-06-19T22:01:07.000;2024-06-20T00:01:07.000;17.0;4.88;21.22;1
2024-06-19T22:06:09.000;2024-06-20T00:06:09.000;17.4;4.88;21.41;1
2024-06-19T22:11:07.000;2024-06-20T00:11:07.000;17.0;4.88;21.59;1
2024-06-19T22:16:09.000;2024-06-20T00:16:09.000;17.4;4.88;21.74;1
2024-06-19T22:21:11.000;2024-06-20T00:21:11.000;17.7;4.88;21.87;1
2024-06-19T22:26:12.000;2024-06-20T00:26:12.000;17.7;4.88;22.00;1
2024-06-19T22:31:14.000;2024-06-20T00:31:14.000;17.7;4.88;22.11;1
2024-06-19T22:36:15.000;2024-06-20T00:36:15.000;17.7;4.88;22.20;1
2024-06-19T22:41:17.000;2024-06-20T00:41:17.000;17.7;4.88;22.29;1
2024-06-19T22:46:19.000;2024-06-20T00:46:19.000;17.7;4.88;22.36;1
2024-06-19T22:51:20.000;2024-06-20T00:51:20.000;17.7;4.88;22.43;1
2024-06-19T22:56:22.000;2024-06-20T00:56:22.000;18.0;4.88;22.48;1
2024-06-19T23:01:23.000;2024-06-20T01:01:23.000;18.0;4.88;22.51;1
2024-06-19T23:06:23.000;2024-06-20T01:06:23.000;18.0;4.88;22.55;1
2024-06-19T23:11:24.000;2024-06-20T01:11:24.000;18.0;4.88;22.57;1
2024-06-19T23:16:24.000;2024-06-20T01:16:24.000;18.0;4.88;22.58;1
2024-06-19T23:21:24.000;2024-06-20T01:21:24.000;18.0;4.88;22.58;1
2024-06-19T23:26:24.000;2024-06-20T01:26:24.000;18.0;4.88;22.56;1
2024-06-19T23:31:24.000;2024-06-20T01:31:24.000;18.0;4.88;22.55;1
2024-06-19T23:36:23.000;2024-06-20T01:36:23.000;18.0;4.88;22.52;1
2024-06-19T23:41:22.000;2024-06-20T01:41:22.000;18.0;4.88;22.48;1
2024-06-19T23:46:20.000;2024-06-20T01:46:20.000;18.0;4.88;22.43;1
2024-06-19T23:51:19.000;2024-06-20T01:51:19.000;18.0;4.88;22.36;1
2024-06-19T23:56:17.000;2024-06-20T01:56:17.000;18.0;4.88;22.27;1
2024-06-20T00:01:15.000;2024-06-20T02:01:15.000;18.0;4.88;22.17;1
2024-06-20T00:06:13.000;2024-06-20T02:06:13.000;18.0;4.88;22.06;1
2024-06-20T00:11:11.000;2024-06-20T02:11:11.000;18.0;4.88;21.92;1
2024-06-20T00:16:10.000;2024-06-20T02:16:10.000;18.0;4.88;21.77;1
2024-06-20T00:21:08.000;2024-06-20T02:21:08.000;17.7;4.88;21.60;1
2024-06-20T00:26:10.000;2024-06-20T02:26:10.000;18.0;4.88;21.41;1
2024-06-20T00:31:08.000;2024-06-20T02:31:08.000;17.7;4.88;21.21;1
2024-06-20T00:36:06.000;2024-06-20T02:36:06.000;17.7;4.88;20.98;1
2024-06-20T00:41:06.000;2024-06-20T02:41:06.000;17.7;4.88;20.74;1
2024-06-20T00:46:05.000;2024-06-20T02:46:05.000;17.7;4.88;20.48;1
2024-06-20T00:51:05.000;2024-06-20T02:51:05.000;17.7;4.88;20.18;1
2024-06-20T00:56:05.000;2024-06-20T02:56:05.000;17.7;4.88;19.87;1
2024-06-20T01:01:05.000;2024-06-20T03:01:05.000;17.7;4.88;19.53;1
2024-06-20T01:06:05.000;2024-06-20T03:06:05.000;17.7;4.88;19.16;1
2024-06-20T01:11:05.000;2024-06-20T03:11:05.000;17.7;4.88;18.76;1
2024-06-20T01:16:05.000;2024-06-20T03:16:05.000;17.7;4.88;18.35;1
2024-06-20T01:21:05.000;2024-06-20T03:21:05.000;17.7;4.88;17.91;1
2024-06-20T01:26:05.000;2024-06-20T03:26:05.000;17.7;4.88;17.47;1
2024-06-20T01:31:05.000;2024-06-20T03:31:05.000;17.7;4.88;17.01;1
2024-06-20T01:36:05.000;2024-06-20T03:36:05.000;17.7;4.88;16.53;1
2024-06-20T01:41:05.000;2024-06-20T03:41:05.000;17.7;4.88;16.03;1
2024-06-20T01:46:05.000;2024-06-20T03:46:05.000;17.7;4.88;15.52;1
2024-06-20T01:51:05.000;2024-06-20T03:51:05.000;17.7;4.88;15.01;1
2024-06-20T01:56:05.000;2024-06-20T03:56:05.000;17.7;4.88;14.51;1
2024-06-20T02:01:05.000;2024-06-20T04:01:05.000;17.7;4.88;14.02;1
2024-06-20T02:06:05.000;2024-06-20T04:06:05.000;17.7;4.88;13.52;1
2024-06-20T02:11:05.000;2024-06-20T04:11:05.000;17.7;4.88;13.04;1
2024-06-20T02:16:05.000;2024-06-20T04:16:05.000;17.7;4.88;12.55;1
2024-06-20T02:21:05.000;2024-06-20T04:21:05.000;17.4;4.88;12.11;1
2024-06-20T02:26:05.000;2024-06-20T04:26:05.000;17.4;4.88;11.71;1
2024-06-20T02:31:05.000;2024-06-20T04:31:05.000;17.4;4.88;11.35;1
2024-06-20T02:36:05.000;2024-06-20T04:36:05.000;17.4;4.88;11.03;1
2024-06-20T02:41:05.000;2024-06-20T04:41:05.000;17.7;4.88;10.74;1
2024-06-20T02:46:05.000;2024-06-20T04:46:05.000;17.7;4.88;10.47;1
2024-06-20T02:51:05.000;2024-06-20T04:51:05.000;17.7;4.88;10.22;1
2024-06-20T02:56:05.000;2024-06-20T04:56:05.000;17.7;4.88;10.01;1
2024-06-20T03:01:05.000;2024-06-20T05:01:05.000;17.7;4.88;9.81;1
2024-06-20T03:06:05.000;2024-06-20T05:06:05.000;17.4;4.88;9.63;1
2024-06-20T03:11:05.000;2024-06-20T05:11:05.000;17.4;4.88;9.48;1
2024-06-20T03:16:05.000;2024-06-20T05:16:05.000;17.7;4.88;9.34;1
2024-06-20T03:21:05.000;2024-06-20T05:21:05.000;17.4;4.88;9.20;1
2024-06-20T03:26:05.000;2024-06-20T05:26:05.000;17.4;4.88;9.09;1
2024-06-20T03:31:05.000;2024-06-20T05:31:05.000;17.4;4.88;8.98;1
2024-06-20T03:36:05.000;2024-06-20T05:36:05.000;17.4;4.88;8.87;1
2024-06-20T03:41:05.000;2024-06-20T05:41:05.000;17.7;4.88;8.75;1
2024-06-20T03:46:05.000;2024-06-20T05:46:05.000;17.7;4.88;8.66;1
2024-06-20T03:51:05.000;2024-06-20T05:51:05.000;17.4;4.88;8.51;1
2024-06-20T03:56:05.000;2024-06-20T05:56:05.000;17.4;4.88;8.28;1
2024-06-20T04:01:05.000;2024-06-20T06:01:05.000;17.4;4.88;8.06;1
2024-06-20T04:06:05.000;2024-06-20T06:06:05.000;17.7;4.88;7.74;1
2024-06-20T04:11:05.000;2024-06-20T06:11:05.000;17.7;4.88;7.63;1
2024-06-20T04:16:05.000;2024-06-20T06:16:05.000;18.0;4.88;7.56;1
2024-06-20T04:21:05.000;2024-06-20T06:21:05.000;18.0;4.88;7.48;1
2024-06-20T04:26:05.000;2024-06-20T06:26:05.000;18.0;4.88;7.40;1
2024-06-20T04:31:05.000;2024-06-20T06:31:05.000;18.0;4.88;7.29;1
2024-06-20T04:36:05.000;2024-06-20T06:36:05.000;18.3;4.88;7.24;1
2024-06-20T04:41:05.000;2024-06-20T06:41:05.000;18.6;4.88;7.14;1
2024-06-20T04:46:05.000;2024-06-20T06:46:05.000;18.6;4.88;7.03;1
2024-06-20T04:51:05.000;2024-06-20T06:51:05.000;18.6;4.88;7.03;1
2024-06-20T04:56:05.000;2024-06-20T06:56:05.000;19.3;4.88;6.97;1
2024-06-20T05:01:05.000;2024-06-20T07:01:05.000;19.3;4.88;6.88;1
2024-06-20T05:06:05.000;2024-06-20T07:06:05.000;19.6;4.88;6.44;1
2024-06-20T05:11:05.000;2024-06-20T07:11:05.000;19.9;4.88;0.00;1
2024-06-20T05:16:05.000;2024-06-20T07:16:05.000;20.3;4.88;0.00;1
2024-06-20T05:21:05.000;2024-06-20T07:21:05.000;20.6;4.88;0.00;1
2024-06-20T05:26:05.000;2024-06-20T07:26:05.000;21.2;4.88;0.00;1
2024-06-20T05:31:05.000;2024-06-20T07:31:05.000;21.5;4.88;6.27;1
2024-06-20T05:36:05.000;2024-06-20T07:36:05.000;21.9;4.88;0.00;1
2024-06-20T05:41:05.000;2024-06-20T07:41:05.000;22.2;4.88;0.00;1
2024-06-20T05:46:05.000;2024-06-20T07:46:05.000;21.9;4.88;0.00;1
2024-06-20T05:51:05.000;2024-06-20T07:51:05.000;22.5;4.88;0.00;1
2024-06-20T05:56:05.000;2024-06-20T07:56:05.000;23.2;4.88;0.00;1
2024-06-20T06:01:05.000;2024-06-20T08:01:05.000;24.1;4.88;0.00;1
2024-06-20T06:06:05.000;2024-06-20T08:06:05.000;24.4;4.88;0.00;1
2024-06-20T06:11:05.000;2024-06-20T08:11:05.000;25.7;4.88;5.98;1
2024-06-20T06:16:05.000;2024-06-20T08:16:05.000;26.4;4.88;0.00;1
2024-06-20T06:21:05.000;2024-06-20T08:21:05.000;26.4;4.88;0.00;1
2024-06-20T06:26:05.000;2024-06-20T08:26:05.000;27.0;4.88;0.00;1
2024-06-20T06:31:05.000;2024-06-20T08:31:05.000;27.3;4.88;0.00;1
2024-06-20T06:36:05.000;2024-06-20T08:36:05.000;28.3;4.88;0.00;1
2024-06-20T06:41:05.000;2024-06-20T08:41:05.000;29.0;4.88;0.00;1
2024-06-20T06:46:05.000;2024-06-20T08:46:05.000;29.0;4.88;0.00;1
2024-06-20T06:51:05.000;2024-06-20T08:51:05.000;29.6;4.88;0.00;1
2024-06-20T06:56:05.000;2024-06-20T08:56:05.000;29.9;4.88;0.00;1
2024-06-20T07:01:05.000;2024-06-20T09:01:05.000;29.9;4.88;0.00;1
2024-06-20T07:06:05.000;2024-06-20T09:06:05.000;30.2;4.88;0.00;1
2024-06-20T07:11:05.000;2024-06-20T09:11:05.000;29.9;4.88;0.00;1
2024-06-20T07:16:05.000;2024-06-20T09:16:05.000;29.9;4.88;0.00;1
2024-06-20T07:21:05.000;2024-06-20T09:21:05.000;30.2;4.88;0.00;1
2024-06-20T07:26:05.000;2024-06-20T09:26:05.000;30.6;4.88;0.00;1
2024-06-20T07:31:05.000;2024-06-20T09:31:05.000;30.9;4.88;6.05;1
2024-06-20T07:36:05.000;2024-06-20T09:36:05.000;31.2;4.88;0.00;1
2024-06-20T07:41:05.000;2024-06-20T09:41:05.000;31.2;4.88;0.00;1
2024-06-20T07:46:05.000;2024-06-20T09:46:05.000;31.2;4.88;0.00;1
2024-06-20T07:51:05.000;2024-06-20T09:51:05.000;31.5;4.88;0.00;1
2024-06-20T07:56:05.000;2024-06-20T09:56:05.000;31.9;4.88;0.00;1
2024-06-20T08:01:05.000;2024-06-20T10:01:05.000;32.2;4.90;6.11;1
2024-06-20T08:06:05.000;2024-06-20T10:06:05.000;31.5;4.90;0.00;1
2024-06-20T08:11:05.000;2024-06-20T10:11:05.000;31.5;4.88;0.00;1
2024-06-20T08:16:05.000;2024-06-20T10:16:05.000;31.2;4.90;0.00;1
2024-06-20T08:21:05.000;2024-06-20T10:21:05.000;30.6;4.88;0.00;1
2024-06-20T08:26:05.000;2024-06-20T10:26:05.000;30.2;4.90;0.00;1
2024-06-20T08:31:05.000;2024-06-20T10:31:05.000;29.6;4.90;0.00;1
2024-06-20T08:36:05.000;2024-06-20T10:36:05.000;29.0;4.88;0.00;1
2024-06-20T08:41:05.000;2024-06-20T10:41:05.000;29.0;4.88;0.00;1
2024-06-20T08:46:05.000;2024-06-20T10:46:05.000;27.7;4.88;0.00;1
2024-06-20T08:51:05.000;2024-06-20T10:51:05.000;27.7;4.90;0.00;1
2024-06-20T08:56:05.000;2024-06-20T10:56:05.000;27.0;4.88;0.00;1
2024-06-20T09:01:05.000;2024-06-20T11:01:05.000;26.4;4.88;0.00;1
2024-06-20T09:06:05.000;2024-06-20T11:06:05.000;26.1;4.90;8.45;1
2024-06-20T09:11:05.000;2024-06-20T11:11:05.000;25.7;4.88;8.40;1
2024-06-20T09:16:05.000;2024-06-20T11:16:05.000;25.7;4.88;8.53;1
2024-06-20T09:21:05.000;2024-06-20T11:21:05.000;25.7;4.90;8.51;1
2024-06-20T09:26:05.000;2024-06-20T11:26:05.000;25.7;4.88;8.61;1
2024-06-20T09:31:05.000;2024-06-20T11:31:05.000;26.1;4.88;8.71;1
2024-06-20T09:36:05.000;2024-06-20T11:36:05.000;26.1;4.88;8.87;1
2024-06-20T09:41:05.000;2024-06-20T11:41:05.000;26.1;4.88;8.87;1
2024-06-20T09:46:05.000;2024-06-20T11:46:05.000;25.7;4.88;8.88;1
2024-06-20T09:51:05.000;2024-06-20T11:51:05.000;26.1;4.90;8.90;1
2024-06-20T09:56:05.000;2024-06-20T11:56:05.000;25.7;4.88;8.93;1
2024-06-20T10:01:05.000;2024-06-20T12:01:05.000;25.7;4.88;8.62;1
2024-06-20T10:06:05.000;2024-06-20T12:06:05.000;25.4;4.88;9.33;1
2024-06-20T10:11:05.000;2024-06-20T12:11:05.000;25.1;4.88;7.53;1
2024-06-20T10:16:05.000;2024-06-20T12:16:05.000;24.8;4.88;7.54;1
2024-06-20T10:21:05.000;2024-06-20T12:21:05.000;24.4;4.88;7.66;1
2024-06-20T10:26:05.000;2024-06-20T12:26:05.000;23.8;4.88;7.70;1
2024-06-20T10:31:05.000;2024-06-20T12:31:05.000;23.5;4.88;7.72;1
